opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
C0MXWNSB,Myra Qureshi,FinSuite Advanced,ICICI Bank,Lost,2022-06-03,2022-10-24,7073
HM4YPKIL,Vihaan Bhatt,FinSuite Advanced,Aditya Birla Group,Lost,2023-05-06,2023-05-19,10482
L778K3FG,Tanvi Verma,FinSuite Advanced,L&T,Won,2024-12-18,2025-04-06,9444
RQ4QS5J8,Tanvi Rout,BizCRM Pro,Tata Motors,Won,2024-07-17,2024-09-15,6793
QBOZ4YXF,Arjun Banerjee,FinSuite Basic,Tata Motors,Lost,2023-04-09,2023-07-27,13948
YN5ZCHQE,Aditya Shetty,SalesEdge Premium,Infosys,Lost,2023-06-11,2023-09-13,16039
K3HB98AI,Siddharth Khan,BizCRM Lite,Air India,Negotiation,2023-08-12,2024-02-17,12956
FQ26G5YJ,Saanvi Banerjee,SalesEdge Premium,HDFC Bank,Proposal,2022-11-02,2023-02-10,7580
ODXF0F1T,Vivaan Desai,Market360,Asian Paints,Won,2023-12-16,2024-06-11,13956
04C80G8H,Myra Shetty,BizCRM Lite,Asian Paints,Negotiation,2024-06-15,2024-07-23,19945
HJ629AKL,Krishna Rout,BizCRM Pro,Infosys,Proposal,2022-07-30,2022-12-31,18826
465PV4J9,Ananya Pillai,SalesEdge Premium,HDFC Bank,Lost,2024-10-17,2024-11-23,1095
HT62GHN5,Ira Sharma,FinSuite Advanced,Flipkart,Lost,2023-02-17,2023-08-09,282
LVYZBZKR,Ananya Verma,BizCRM Pro,Air India,Lost,2024-06-11,2024-08-16,6065
5CEOMVQS,Rohan Kapoor,SalesEdge Premium,Flipkart,Negotiation,2024-11-20,2025-03-07,8839
7O0LECNR,Riya Kapoor,FinSuite Advanced,Aditya Birla Group,Proposal,2023-06-13,2023-08-13,10521
RJDBHAOU,Ishaan Banerjee,FinSuite Basic,Mahindra,Negotiation,2024-09-18,2024-10-10,12851
QK52A0A1,Arjun Verma,FinSuite Advanced,Marico,Proposal,2023-04-21,2023-06-03,3885
8KB6WTVJ,Aditya Khan,Market360,ICICI Bank,Proposal,2022-09-13,2023-03-26,6641
37DKHVLU,Meera Banerjee,TrackPro,Infosys,Proposal,2024-11-14,2025-04-27,14404
T4DWP9WD,Myra Bhatt,Market360,Infosys,Won,2023-04-29,2023-11-06,3102
FO0N95I1,Krishna Desai,SalesEdge Premium,Godrej,Prospecting,2024-01-12,2024-05-18,16675
FVUB4DUM,Riya Patel,TrackPro,L&T,Lost,2022-08-20,2023-03-06,9040
3GT71MJ1,Tanvi Yadav,BizCRM Lite,ICICI Bank,Won,2025-01-01,2025-02-26,9559
3ICLU8MH,Diya Qureshi,BizCRM Pro,Wipro,Won,2024-03-01,2024-07-16,12301
YROKJSN9,Arjun Bhatt,Market360,HDFC Bank,Lost,2023-02-07,2023-03-29,2007
KJL4F66P,Vivaan Banerjee,FinSuite Basic,Air India,Lost,2024-01-20,2024-07-25,14781
0510N1K2,Riya Desai,BizCRM Lite,Godrej,Prospecting,2024-03-14,2024-07-10,11832
WKHG502E,Ishaan Desai,SalesEdge Premium,L&T,Lost,2023-12-30,2024-06-25,6320
LK1MK2B1,Meera Mohanty,BizCRM Pro,Mahindra,Lost,2022-01-24,2022-08-11,5334
JEDORFS1,Meera Shetty,FinSuite Basic,Marico,Lost,2024-09-20,2024-11-12,8951
UHT9AP2K,Saanvi Patel,Market360,HDFC Bank,Negotiation,2022-04-27,2022-08-09,4221
9ECJ76B4,Rohan Yadav,BizCRM Pro,Infosys,Won,2024-11-18,2025-03-15,17374
IZWRWPGK,Rohan Rout,TrackPro,Asian Paints,Won,2022-08-03,2022-08-15,9090
6IU2JZ1Y,Aisha Chatterjee,BizCRM Pro,Aditya Birla Group,Won,2023-12-28,2024-02-25,9863
W8J2VM11,Aditya Chatterjee,BizCRM Lite,L&T,Prospecting,2023-04-13,2023-09-19,2610
IILU0TAG,Myra Patel,FinSuite Advanced,Godrej,Lost,2022-08-02,2022-10-23,3854
62GVC1PI,Myra Iyer,FinSuite Basic,ICICI Bank,Lost,2022-03-12,2022-04-13,9127
H3QYR4T5,Aditya Bhatt,BizCRM Lite,Mahindra,Prospecting,2024-03-12,2024-05-19,10311
MI6QSXF5,Vihaan Desai,FinSuite Advanced,HDFC Bank,Proposal,2022-06-18,2022-09-25,12106
K9OUD5TZ,Aditya Patel,TrackPro,Reliance Retail,Negotiation,2022-03-16,2022-06-05,17317
CL1YRTIE,Saanvi Banerjee,FinSuite Basic,Asian Paints,Lost,2024-07-28,2024-08-11,7225
8L45STQD,Aarav Yadav,BizCRM Lite,Flipkart,Won,2024-09-13,2024-12-27,14518
GCX5WDT9,Vihaan Menon,BizCRM Pro,Asian Paints,Negotiation,2022-10-17,2023-03-30,2157
9OMMP4GR,Rohan Pillai,BizCRM Lite,Air India,Prospecting,2022-11-09,2023-01-21,3766
YW8W5XY4,Ishaan Desai,SalesEdge Premium,Aditya Birla Group,Won,2022-09-15,2023-01-15,15739
6UVT7PCR,Ishaan Pillai,FinSuite Advanced,Wipro,Negotiation,2023-12-27,2024-05-29,17656
3OP4SIBY,Siddharth Qureshi,Market360,Reliance Retail,Won,2023-08-20,2024-02-29,15111
Y2UFG0QT,Tanvi Shetty,SalesEdge Premium,Wipro,Proposal,2022-04-20,2022-10-25,18473
ROX5JTRG,Kavya Mohanty,FinSuite Basic,HDFC Bank,Proposal,2024-10-25,2025-03-18,8820
TAKODWNU,Aisha Desai,FinSuite Basic,Flipkart,Won,2023-11-15,2024-05-01,17905
AW5PVBQ6,Arjun Khan,TrackPro,Godrej,Won,2023-03-01,2023-06-21,12537
3VVOPV22,Aisha Yadav,TrackPro,L&T,Proposal,2024-05-21,2024-07-27,5933
0P9MV866,Krishna Yadav,SalesEdge Premium,HDFC Bank,Lost,2024-08-04,2024-11-23,4762
QMWHC50N,Farhan Desai,BizCRM Pro,Flipkart,Won,2024-02-05,2024-04-12,17587
NS5R7BDL,Rohan Pillai,TrackPro,Marico,Prospecting,2022-09-24,2023-03-11,10180
DZ845BWD,Aditya Sharma,SalesEdge Premium,ICICI Bank,Lost,2022-10-13,2022-12-26,17127
Z4DCKJLX,Riya Verma,BizCRM Pro,Marico,Lost,2024-05-02,2024-08-18,9984
WDIGVRYY,Saanvi Nair,FinSuite Basic,Godrej,Lost,2022-04-17,2022-06-18,3506
HTJMSL06,Kavya Nair,FinSuite Advanced,L&T,Prospecting,2022-07-24,2022-10-29,6867
2TYVJ9XJ,Tanvi Verma,BizCRM Lite,Tata Motors,Lost,2023-03-10,2023-05-13,1288
ETJ0VI1V,Vivaan Reddy,FinSuite Advanced,Flipkart,Proposal,2022-05-19,2022-11-22,7440
CVSVB5BX,Krishna Chatterjee,BizCRM Pro,Reliance Retail,Lost,2024-09-09,2024-11-07,19203
C4P9R8Z2,Aarav Yadav,BizCRM Pro,Tata Motors,Won,2024-06-08,2024-12-16,16291
TVWCJYBE,Siddharth Qureshi,FinSuite Basic,Mahindra,Prospecting,2024-10-20,2025-01-12,5028
53EUXNCS,Ishaan Bhatt,BizCRM Lite,HDFC Bank,Won,2024-05-19,2024-09-28,6871
IRCU0P65,Krishna Pillai,Market360,Infosys,Prospecting,2024-06-10,2024-09-02,8826
9XFEVS07,Ananya Iyer,SalesEdge Premium,Reliance Retail,Lost,2023-06-17,2023-07-19,17998
C0H97OCJ,Rohan Shetty,FinSuite Advanced,Reliance Retail,Negotiation,2024-03-23,2024-07-14,9151
F3TXO98W,Krishna Qureshi,BizCRM Pro,Tata Motors,Proposal,2023-03-16,2023-08-16,8820
71H9V2LO,Rohan Shetty,FinSuite Basic,Infosys,Negotiation,2024-06-13,2024-11-06,10490
KX8CV1H2,Siddharth Menon,FinSuite Advanced,Flipkart,Negotiation,2022-07-23,2022-11-04,1949
1IF704Y0,Diya Pillai,BizCRM Lite,Wipro,Prospecting,2024-11-04,2024-12-05,8695
8G8OQ6L2,Farhan Yadav,TrackPro,Tata Motors,Won,2024-09-28,2024-11-30,8190
O7ZL6E02,Aisha Nair,SalesEdge Premium,Mahindra,Prospecting,2022-10-14,2023-02-14,16003
KTVLN26S,Krishna Chatterjee,BizCRM Pro,Infosys,Proposal,2023-10-28,2023-12-21,6728
V7678QQG,Myra Shetty,FinSuite Advanced,Marico,Lost,2023-04-14,2023-05-02,11797
I30LT8AU,Siddharth Sharma,FinSuite Basic,Reliance Retail,Lost,2023-04-29,2023-06-12,10470
214SEBJJ,Vihaan Desai,FinSuite Basic,Asian Paints,Prospecting,2024-05-23,2024-08-07,16041
NNUE0B70,Vivaan Kapoor,TrackPro,Flipkart,Won,2023-10-24,2024-04-12,11193
5ZEVFHCP,Saanvi Rout,TrackPro,Flipkart,Prospecting,2024-12-17,2025-05-01,5460
X8VV56AG,Myra Nair,TrackPro,ICICI Bank,Won,2023-06-04,2023-09-30,18565
C0EB8VKU,Aisha Kapoor,TrackPro,Tata Motors,Won,2024-10-05,2024-10-23,15725
APZTUJWT,Aisha Qureshi,FinSuite Basic,Wipro,Won,2024-11-22,2025-02-09,5008
C7AZV78A,Krishna Kapoor,TrackPro,Flipkart,Negotiation,2023-09-21,2023-10-17,7134
QWHRUVD5,Vihaan Rout,BizCRM Lite,Tata Motors,Proposal,2022-08-02,2022-09-06,15181
GC94LIJX,Ananya Desai,TrackPro,Asian Paints,Prospecting,2023-05-30,2023-06-14,3649
47PTH0TV,Saanvi Reddy,SalesEdge Premium,Marico,Proposal,2024-10-01,2025-03-22,11102
8RMF4887,Ishaan Qureshi,FinSuite Advanced,Flipkart,Lost,2024-07-12,2024-09-13,15574
PA0WP33K,Vivaan Chatterjee,TrackPro,Reliance Retail,Negotiation,2022-01-17,2022-05-24,7782
MBA8M8FL,Saanvi Yadav,BizCRM Pro,L&T,Won,2024-11-08,2025-04-20,16016
PQPVKRD4,Myra Desai,FinSuite Basic,Marico,Prospecting,2023-08-15,2024-02-25,2603
A7M48E8J,Riya Das,BizCRM Pro,Marico,Negotiation,2023-08-25,2024-01-20,13223
FJJPQSB8,Saanvi Banerjee,FinSuite Advanced,Infosys,Negotiation,2023-03-15,2023-08-14,6683
55PDC8CD,Krishna Verma,BizCRM Pro,L&T,Lost,2023-02-03,2023-08-04,9821
NP4722S7,Aarav Iyer,SalesEdge Premium,Infosys,Lost,2022-03-26,2022-05-26,16692
BF3B0M0Z,Riya Qureshi,SalesEdge Premium,Mahindra,Lost,2024-02-27,2024-04-01,17386
848NYWMT,Aarav Menon,FinSuite Basic,Air India,Lost,2024-12-29,2025-04-01,413
XT9JDG18,Meera Yadav,SalesEdge Premium,Air India,Won,2024-09-20,2025-02-28,11364
QR9C0Y3D,Siddharth Khan,SalesEdge Premium,ICICI Bank,Won,2022-05-16,2022-08-19,12374
HM5K2MAB,Krishna Mohanty,TrackPro,Air India,Lost,2024-11-04,2025-05-17,17928
9RCRIJEJ,Diya Reddy,SalesEdge Premium,Tata Motors,Prospecting,2023-12-05,2024-04-12,11435
54W10NBV,Riya Nair,BizCRM Pro,Mahindra,Lost,2023-05-15,2023-08-18,16792
LFVVONYZ,Aditya Chatterjee,TrackPro,Asian Paints,Negotiation,2023-02-17,2023-08-09,8208
ULTMPMON,Ira Rout,FinSuite Basic,Infosys,Negotiation,2024-05-28,2024-08-11,6731
4FQ9NB52,Krishna Chatterjee,Market360,Aditya Birla Group,Proposal,2023-09-22,2023-10-21,4146
MJFW3R0V,Aarav Banerjee,FinSuite Advanced,HDFC Bank,Prospecting,2022-11-26,2023-02-13,1550
E86ALSCL,Krishna Desai,SalesEdge Premium,Tata Motors,Won,2023-08-23,2023-12-01,7379
7FV2R5OI,Tanvi Banerjee,FinSuite Basic,Godrej,Lost,2024-02-27,2024-05-27,17330
1XBZ39HQ,Aditya Menon,Market360,Air India,Negotiation,2024-03-16,2024-09-30,6223
3699SAF8,Vihaan Reddy,FinSuite Basic,Aditya Birla Group,Proposal,2024-03-02,2024-08-09,2374
15X8APM9,Krishna Desai,TrackPro,Air India,Negotiation,2024-05-29,2024-09-08,3330
HWJNHLBF,Riya Banerjee,TrackPro,Mahindra,Proposal,2022-04-29,2022-10-27,18258
R59QMS9C,Aisha Patel,FinSuite Advanced,Air India,Proposal,2023-05-06,2023-09-06,7031
4FAIB7XH,Farhan Das,Market360,Air India,Won,2022-07-07,2022-09-24,12817
7GJ6DUQW,Farhan Khan,Market360,Infosys,Proposal,2022-06-08,2022-07-18,18253
7U2HCL31,Riya Kapoor,BizCRM Lite,Infosys,Lost,2022-09-02,2022-09-25,14486
9S8HLEFR,Aisha Khan,Market360,Mahindra,Proposal,2023-05-24,2023-06-21,2530
4VI5YMSV,Arjun Verma,FinSuite Advanced,HDFC Bank,Proposal,2024-10-16,2025-01-10,7515
H838JDZH,Vivaan Banerjee,Market360,Reliance Retail,Lost,2023-08-05,2023-12-01,15842
WJB6KR04,Ishaan Menon,BizCRM Lite,Reliance Retail,Proposal,2023-11-27,2023-12-17,9266
7EQZJ7BX,Arjun Kapoor,TrackPro,Air India,Won,2024-11-05,2025-02-11,17440
O695QBB3,Krishna Das,SalesEdge Premium,Air India,Lost,2024-11-20,2025-02-21,19510
Q0CIRHPD,Aditya Chatterjee,Market360,Asian Paints,Lost,2025-01-01,2025-04-15,3977
KD74WTZ1,Vihaan Banerjee,BizCRM Pro,Infosys,Lost,2024-04-21,2024-09-24,13117
EGLGI3B9,Ananya Banerjee,BizCRM Lite,Godrej,Won,2023-04-16,2023-08-23,1527
P9MU4MBM,Ananya Chatterjee,SalesEdge Premium,Aditya Birla Group,Lost,2023-04-30,2023-07-22,10169
NS49M9WN,Krishna Shetty,TrackPro,Asian Paints,Prospecting,2022-05-23,2022-10-24,8503
CES5N2IZ,Krishna Das,Market360,Reliance Retail,Negotiation,2023-03-16,2023-09-06,1111
HAJG06D9,Ira Reddy,SalesEdge Premium,Mahindra,Proposal,2024-08-29,2024-12-01,8500
57J8PKZD,Krishna Yadav,FinSuite Advanced,HDFC Bank,Lost,2022-01-13,2022-03-17,10695
F2M9U4BB,Saanvi Menon,FinSuite Advanced,Aditya Birla Group,Proposal,2024-03-15,2024-08-16,13404
6X820SNL,Meera Reddy,Market360,Wipro,Negotiation,2023-01-23,2023-06-02,8614
K3ZVGN8N,Diya Reddy,SalesEdge Premium,L&T,Won,2023-06-07,2023-10-02,7612
UR0BR8P1,Aarav Desai,BizCRM Pro,Air India,Lost,2024-01-05,2024-06-07,15047
JJ0CAASC,Rohan Desai,FinSuite Advanced,Godrej,Proposal,2022-02-27,2022-07-24,7864
KCZ3QBRH,Krishna Chatterjee,BizCRM Lite,ICICI Bank,Lost,2023-10-04,2023-10-29,468
YIEYVTZO,Aditya Khan,SalesEdge Premium,L&T,Lost,2022-11-03,2023-05-01,8004
W2OII1M4,Diya Shetty,SalesEdge Premium,Aditya Birla Group,Lost,2024-01-07,2024-03-17,2532
1ZEE8D7J,Diya Menon,FinSuite Basic,ICICI Bank,Negotiation,2022-12-14,2023-02-13,11607
M1OVPXIL,Diya Banerjee,Market360,Mahindra,Won,2024-01-22,2024-04-09,15164
B171UZPJ,Rohan Yadav,Market360,Marico,Negotiation,2024-01-17,2024-03-24,5050
RJY6SFZ0,Ishaan Verma,TrackPro,Asian Paints,Prospecting,2024-07-21,2024-10-11,14826
SJV5EGZ6,Arjun Mohanty,SalesEdge Premium,HDFC Bank,Negotiation,2023-07-15,2024-01-14,1266
WVORNKP4,Vivaan Chatterjee,SalesEdge Premium,ICICI Bank,Negotiation,2022-04-28,2022-09-11,5144
J51XYYPM,Diya Pillai,BizCRM Pro,Tata Motors,Lost,2024-09-08,2024-10-25,6957
0TH0CC2U,Rohan Rout,FinSuite Advanced,Wipro,Won,2024-05-10,2024-06-16,4617
K733CROQ,Farhan Desai,FinSuite Basic,HDFC Bank,Proposal,2024-08-16,2024-09-26,5405
PV0YVXGL,Aditya Chatterjee,FinSuite Advanced,HDFC Bank,Negotiation,2023-10-10,2023-12-12,14102
2Z5SGCCK,Diya Rout,FinSuite Advanced,Aditya Birla Group,Prospecting,2022-10-30,2023-05-02,17555
FNXAI3IG,Meera Iyer,BizCRM Lite,Air India,Prospecting,2022-11-04,2023-04-07,11767
ATBQA4FQ,Aarav Reddy,FinSuite Advanced,Asian Paints,Negotiation,2024-01-22,2024-02-08,19677
TVDQ18QT,Ishaan Sharma,TrackPro,Infosys,Negotiation,2022-07-14,2022-07-24,9670
QMCMJDLQ,Siddharth Verma,BizCRM Pro,Asian Paints,Prospecting,2023-11-05,2024-03-13,12172
ZLHUJ0W2,Vihaan Reddy,FinSuite Basic,Mahindra,Lost,2023-06-30,2023-11-23,16370
QNTDOQPO,Aisha Kapoor,BizCRM Lite,Flipkart,Negotiation,2023-01-09,2023-07-04,19247
TA9QK04A,Ishaan Nair,FinSuite Advanced,ICICI Bank,Negotiation,2023-10-10,2023-10-29,14128
F79MVJWW,Rohan Chatterjee,FinSuite Basic,HDFC Bank,Lost,2022-03-09,2022-07-06,10681
PJT7K33I,Aarav Yadav,Market360,Asian Paints,Lost,2023-01-30,2023-06-21,5599
3A0OFXUC,Tanvi Bhatt,BizCRM Lite,Marico,Negotiation,2024-03-24,2024-09-24,15133
4RJI4DFF,Ishaan Iyer,Market360,Flipkart,Prospecting,2024-11-07,2025-01-23,2121
2QLSP545,Rohan Banerjee,BizCRM Pro,Tata Motors,Negotiation,2023-07-06,2023-07-21,6025
RMUIK222,Aditya Qureshi,BizCRM Lite,Reliance Retail,Lost,2024-01-06,2024-03-06,8185
VVIJX9IU,Arjun Yadav,FinSuite Advanced,Wipro,Proposal,2023-10-04,2023-11-21,9430
S4NNVMFQ,Ira Reddy,FinSuite Basic,HDFC Bank,Lost,2022-03-03,2022-06-03,7914
0D4ICHOT,Krishna Sharma,SalesEdge Premium,Asian Paints,Lost,2024-03-14,2024-09-07,14770
JCMO03OH,Aarav Patel,BizCRM Lite,Reliance Retail,Negotiation,2024-02-09,2024-06-23,17922
2LY0NIWG,Rohan Sharma,FinSuite Basic,HDFC Bank,Proposal,2022-08-15,2022-09-17,1049
1X24ES5Y,Farhan Khan,BizCRM Pro,Wipro,Won,2023-12-10,2024-05-26,5265
S68IOXQ5,Farhan Patel,FinSuite Advanced,Infosys,Prospecting,2024-02-28,2024-08-07,4982
D53J0W1B,Arjun Reddy,SalesEdge Premium,Infosys,Negotiation,2022-05-11,2022-09-17,10502
ESUCMMMJ,Kavya Das,FinSuite Advanced,Godrej,Won,2024-05-11,2024-07-20,18381
KJQSCN0Y,Riya Rout,BizCRM Lite,Asian Paints,Won,2022-01-14,2022-03-28,3411
3Z1WVSCT,Aisha Khan,SalesEdge Premium,Godrej,Proposal,2024-06-04,2024-11-10,4961
K5OUWY83,Aarav Iyer,TrackPro,Asian Paints,Prospecting,2022-04-06,2022-09-12,1643
239JF90U,Aditya Bhatt,BizCRM Pro,ICICI Bank,Won,2023-05-21,2023-10-16,937
IIG0QL0H,Meera Verma,FinSuite Advanced,Asian Paints,Won,2024-09-13,2025-02-13,11409
B7B4XVZW,Myra Rout,SalesEdge Premium,Asian Paints,Lost,2023-10-10,2024-03-03,10934
MMZ2ZMFW,Myra Qureshi,BizCRM Pro,HDFC Bank,Lost,2024-05-22,2024-06-30,13135
D1BV8VKE,Kavya Mohanty,TrackPro,Marico,Negotiation,2022-09-02,2022-12-25,2885
T371MX9Q,Ira Menon,SalesEdge Premium,Mahindra,Proposal,2024-07-27,2024-08-26,1008
V5LXN8VQ,Diya Banerjee,FinSuite Basic,Wipro,Negotiation,2024-04-27,2024-05-28,6542
R6K7NOA4,Kavya Rout,FinSuite Advanced,Mahindra,Prospecting,2023-02-12,2023-06-03,15605
ND8A48P2,Aisha Khan,BizCRM Lite,Marico,Won,2023-09-13,2024-03-04,744
QO36R3EO,Krishna Verma,Market360,Reliance Retail,Won,2024-08-16,2024-11-23,7765
CWSK5MTX,Aditya Pillai,FinSuite Advanced,HDFC Bank,Won,2024-02-15,2024-06-15,15866
LRFQOKO2,Farhan Yadav,Market360,HDFC Bank,Won,2022-05-08,2022-08-24,15685
VR86JBE4,Ananya Reddy,TrackPro,HDFC Bank,Negotiation,2023-05-13,2023-07-24,6382
9KHMWO0N,Krishna Shetty,FinSuite Basic,Asian Paints,Prospecting,2022-06-30,2022-07-16,9895
UPHMZY3W,Saanvi Rout,BizCRM Lite,L&T,Won,2023-12-31,2024-01-19,5146
RP4V0GRB,Ananya Reddy,BizCRM Pro,Reliance Retail,Lost,2022-07-25,2022-12-31,18395
KYZ72XAC,Tanvi Mohanty,SalesEdge Premium,ICICI Bank,Negotiation,2024-06-23,2024-09-03,1483
UNKEMUNC,Myra Bhatt,BizCRM Pro,Marico,Proposal,2024-12-19,2025-02-24,4139
PR1TUZWG,Arjun Desai,TrackPro,Infosys,Negotiation,2023-08-09,2023-09-06,18860
9AONVYQE,Aditya Rout,FinSuite Basic,Mahindra,Won,2024-05-11,2024-08-17,1371
98CJ7ICG,Aisha Khan,SalesEdge Premium,Air India,Won,2023-12-27,2024-06-16,19459
RDF6NCT1,Myra Iyer,FinSuite Basic,Tata Motors,Lost,2024-10-26,2024-12-24,1072
STTBXI5O,Meera Desai,SalesEdge Premium,Flipkart,Lost,2022-07-10,2022-11-05,1536
V2754BRA,Myra Iyer,TrackPro,Godrej,Negotiation,2024-07-16,2024-12-14,1170
I6RW2Z1Q,Ira Banerjee,SalesEdge Premium,Marico,Negotiation,2022-01-17,2022-04-14,16866
R6FGVZYA,Myra Sharma,BizCRM Lite,Mahindra,Negotiation,2023-10-19,2024-04-22,646
E6707IUP,Meera Banerjee,FinSuite Basic,Reliance Retail,Proposal,2024-10-12,2025-03-14,682
4BS65QOW,Diya Khan,FinSuite Advanced,Marico,Proposal,2022-12-27,2023-02-09,9151
MDBNSC5F,Farhan Patel,BizCRM Pro,L&T,Proposal,2023-10-28,2024-01-14,14410
0CZ75NQ3,Aditya Iyer,FinSuite Basic,L&T,Lost,2024-06-20,2024-10-05,1022
GMZPHJVL,Krishna Desai,FinSuite Basic,Infosys,Proposal,2023-09-06,2023-10-10,7468
CPVCT3MK,Ishaan Shetty,FinSuite Basic,Godrej,Won,2023-05-07,2023-08-11,8706
ZFBSVL4S,Rohan Khan,FinSuite Basic,Marico,Proposal,2023-11-26,2024-03-04,14486
ZOH2SUBC,Siddharth Banerjee,FinSuite Advanced,Infosys,Prospecting,2023-08-22,2023-09-18,15975
VXSUROKA,Krishna Kapoor,BizCRM Lite,L&T,Negotiation,2024-07-16,2025-01-10,16797
UY1VNVMO,Farhan Sharma,TrackPro,Flipkart,Lost,2023-07-21,2023-09-05,18233
0ET3U1FX,Krishna Reddy,BizCRM Pro,Air India,Negotiation,2024-04-05,2024-09-23,18979
G6H923CJ,Ananya Das,FinSuite Basic,Tata Motors,Negotiation,2023-12-15,2024-04-30,15702
WT3LDNUR,Meera Iyer,BizCRM Pro,Godrej,Won,2022-05-10,2022-08-12,16150
C6DE0IXC,Rohan Qureshi,FinSuite Basic,Asian Paints,Won,2022-06-19,2022-09-21,2063
V8IRMI5O,Vihaan Rout,BizCRM Pro,Reliance Retail,Negotiation,2023-07-21,2023-10-29,5547
VAAZQ0G2,Vivaan Desai,TrackPro,HDFC Bank,Lost,2022-02-23,2022-04-16,3270
U5X1PV7V,Vivaan Desai,BizCRM Lite,Reliance Retail,Won,2024-02-05,2024-02-28,15798
YGNBBXG7,Arjun Rout,Market360,Marico,Lost,2022-07-02,2022-07-28,1829
MNPONS3H,Tanvi Sharma,TrackPro,Flipkart,Won,2022-06-23,2022-07-23,13904
E2EZMS63,Riya Mohanty,Market360,Mahindra,Proposal,2022-10-25,2023-01-23,5034
UJPMDV09,Tanvi Nair,BizCRM Pro,Aditya Birla Group,Prospecting,2022-12-27,2023-01-21,7213
5ID3DBF1,Meera Das,Market360,ICICI Bank,Won,2022-01-13,2022-07-21,17775
FN6013J3,Aditya Kapoor,TrackPro,L&T,Prospecting,2024-06-13,2024-12-26,14773
0I0BM5Y7,Riya Bhatt,FinSuite Basic,Mahindra,Proposal,2023-07-29,2023-10-30,10107
ZIH86XH1,Arjun Kapoor,TrackPro,Tata Motors,Proposal,2022-11-09,2023-03-17,16302
HG73LOZL,Aditya Verma,Market360,L&T,Negotiation,2024-09-26,2025-03-04,4704
7GBLUS5B,Kavya Iyer,BizCRM Pro,Marico,Lost,2024-02-13,2024-08-03,10023
G7EXRVBE,Ira Rout,BizCRM Lite,L&T,Proposal,2024-08-20,2024-10-21,16630
LXVMSXHO,Arjun Mohanty,Market360,Tata Motors,Won,2022-02-15,2022-07-01,19784
BHVP97NS,Aarav Verma,SalesEdge Premium,Tata Motors,Won,2024-11-03,2024-12-21,14248
OWD6E40O,Kavya Reddy,FinSuite Advanced,Infosys,Won,2022-09-11,2022-12-10,8901
N2PFTTX1,Ira Bhatt,FinSuite Basic,Flipkart,Lost,2022-12-09,2023-02-17,17430
AOI8TOQS,Siddharth Pillai,FinSuite Advanced,Reliance Retail,Negotiation,2024-05-02,2024-08-02,15196
QY28LL4K,Vihaan Chatterjee,BizCRM Pro,Air India,Negotiation,2022-12-07,2023-05-09,576
19RP3SMU,Ira Banerjee,TrackPro,L&T,Lost,2022-09-29,2023-01-11,6782
ZMUG3TDY,Riya Yadav,SalesEdge Premium,ICICI Bank,Won,2022-08-08,2022-09-12,15944
7C7TCVYN,Tanvi Menon,TrackPro,Marico,Negotiation,2024-05-11,2024-07-06,17077
I21SXWG2,Diya Sharma,FinSuite Advanced,Godrej,Lost,2024-03-09,2024-09-17,13878
BNI9WMBB,Farhan Reddy,FinSuite Basic,Godrej,Proposal,2024-07-29,2024-10-25,6032
L0MAMK8O,Farhan Chatterjee,TrackPro,Flipkart,Prospecting,2024-08-19,2024-12-17,16800
IOH516IN,Meera Reddy,BizCRM Lite,Wipro,Negotiation,2023-11-21,2024-03-31,16113
4T22Y5SV,Riya Patel,TrackPro,HDFC Bank,Prospecting,2022-09-11,2022-11-09,5608
0E7JE82H,Ananya Yadav,BizCRM Lite,Aditya Birla Group,Negotiation,2023-05-23,2023-10-03,17522
4PLR1W66,Rohan Nair,FinSuite Basic,Asian Paints,Proposal,2024-04-10,2024-10-18,2376
KHS1CIY4,Arjun Mohanty,BizCRM Pro,Asian Paints,Won,2023-05-08,2023-05-23,11720
6HA12OEC,Farhan Chatterjee,BizCRM Pro,Marico,Won,2022-11-24,2023-04-14,11905
Z141HA13,Meera Khan,TrackPro,HDFC Bank,Lost,2022-02-27,2022-08-23,361
JMIB2MR2,Arjun Qureshi,TrackPro,HDFC Bank,Negotiation,2022-08-18,2022-09-03,18124
8PQJFWJY,Ira Kapoor,BizCRM Lite,L&T,Won,2022-07-17,2023-01-14,1743
TUGIJGJA,Meera Qureshi,FinSuite Basic,ICICI Bank,Prospecting,2023-11-13,2024-01-26,68
3UMVR2BD,Aditya Rout,SalesEdge Premium,Godrej,Lost,2022-01-11,2022-06-05,9489
ASQDEKDS,Tanvi Kapoor,FinSuite Basic,L&T,Negotiation,2023-03-30,2023-08-15,5218
RMTTWE7R,Ananya Nair,FinSuite Basic,Flipkart,Negotiation,2024-12-03,2025-06-20,12885
1I1CD16Q,Arjun Das,FinSuite Advanced,L&T,Prospecting,2022-02-05,2022-07-16,9293
SXH72XCJ,Aisha Desai,SalesEdge Premium,Mahindra,Negotiation,2024-08-09,2024-12-07,9562
SQMTD7PN,Ishaan Pillai,FinSuite Basic,Marico,Prospecting,2024-12-12,2025-04-16,19258
15AE67B2,Krishna Das,BizCRM Lite,Asian Paints,Proposal,2022-03-14,2022-07-07,17260
1RAJIR7K,Riya Patel,Market360,ICICI Bank,Proposal,2024-07-23,2024-12-07,8386
FSRER1VD,Ishaan Rout,Market360,Asian Paints,Lost,2023-08-18,2023-11-17,16040
